Points_Magnitude,c
0.18025,0.0149159
0.1805,0.0149339
0.18075,0.0149518
0.181,0.0149698
0.18125,0.0149878
0.1815,0.0150057
0.18175,0.0150237
0.182,0.0150417
0.18225,0.0150597
0.1825,0.0150776
0.18275,0.0150956
0.183,0.0151136
0.18325,0.0151315
0.1835,0.0151495
0.18375,0.0151675
0.184,0.0151854
0.18425,0.0152034
0.1845,0.0152214
0.18475,0.0152393
0.185,0.0152573
0.18525,0.0152753
0.1855,0.0152932
0.18575,0.0153112
0.186,0.0153292
0.18625,0.0153471
0.1865,0.0153651
0.18675,0.0153831
0.187,0.015401
0.18725,0.015419
0.1875,0.015437
0.18775,0.0154549
0.188,0.0154729
0.18825,0.0154909
0.1885,0.0155088
0.18875,0.0155268
0.189,0.0155448
0.18925,0.0155627
0.1895,0.0155807
0.18975,0.0155987
0.19,0.0156166
0.19025,0.0156346
0.1905,0.0156526
0.19075,0.0156706
0.191,0.0156885
0.19125,0.0157065
0.1915,0.0157245
0.19175,0.0157424
0.192,0.0157604
0.19225,0.0157784
0.1925,0.0157963
0.19275,0.0158143
0.193,0.0158323
0.19325,0.0158502
0.1935,0.0158682
0.19375,0.0158862
0.194,0.0159041
0.19425,0.0159221
0.1945,0.0159401
0.19475,0.015958
0.195,0.015976
0.19525,0.015994
0.1955,0.0160119
0.19575,0.0160299
0.196,0.0160479
0.19625,0.0160658
0.1965,0.0160838
0.19675,0.0161018
0.197,0.0161197
0.19725,0.0161377
0.1975,0.0161557
0.19775,0.0161736
0.198,0.0161916
0.19825,0.0162096
0.1985,0.0162276
0.19875,0.0162455
0.199,0.0162635
0.19925,0.0162815
0.1995,0.0162994
0.19975,0.0163174
0.2,0.0163354
0.20025,0.0163533
0.2005,0.0163713
0.20075,0.0163893
0.201,0.0164072
0.20125,0.0164252
0.2015,0.0164432
0.20175,0.0164611
0.202,0.0164791
0.20225,0.0164971
0.2025,0.016515
0.20275,0.016533
0.203,0.016551
0.20325,0.0165689
0.2035,0.0165869
0.20375,0.0166049
0.204,0.0166228
0.20425,0.0166408
0.2045,0.0166588
0.20475,0.0166767
