% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=957946, Tue Apr 14 21:06:55 2020
1 8 0.08075669237097698 1.0000250003125026 1.0 1.0 1.0000250003125026
2 16 0.07398562572184705 0.9625156327961272 0.7809695292174478 0.7809695292174478 0.9625156327961272
3 24 0.10231200636543114 1.1165678682520228 0.6855731699195843 0.6855731699195843 1.1165678682520228
4 32 0.22593017464174595 1.296002808299934 0.6873511592039203 0.6873511592039203 1.296002808299934
5 40 0.4091747922157418 1.7114114783998329 0.6139803180925621 0.6139803180925621 1.7114114783998329
6 48 0.8596139562158884 1.719622345972087 0.6525281559796701 0.6525281559796701 1.719622345972087
7 56 1.19183297810973 1.5811036669154426 0.7614727977810433 0.7614727977810433 1.5811036669154426
8 64 1.6440333616421814 1.685300354445211 0.6041677868243437 0.6041677868243437 1.685300354445211
9 72 1.571080445649773 1.7990803971363074 0.6190437176090787 0.6190437176090787 1.7990803971363074
10 80 3.065806588128571 1.461049196630902 0.6136776746380472 0.6136776746380472 1.461049196630902
11 88 5.886169630661762 1.4196408692473996 0.792446084074938 0.792446084074938 1.4196408692473996
12 96 6.36916756176673 1.389771727536953 0.8736920607159715 0.8736920607159715 1.389771727536953
13 104 8.110319073871233 1.1030923981847072 0.7817339656058743 0.7817339656058743 1.1030923981847072
14 112 9.93226588570959 1.1148442188524885 0.9067530149969781 0.9067530149969781 1.1148442188524885
15 120 10.333877838996402 1.22423043292168 0.8275352218795634 0.8275352218795634 1.22423043292168
16 128 11.398911489677026 1.3755824226277975 0.6307219074101831 0.6307219074101831 1.3755824226277975
17 136 10.411191246533484 1.3345401080498984 0.5895745527231233 0.5895745527231233 1.3345401080498984
18 144 9.502838304103493 1.396253451985245 0.49374565410516524 0.49374565410516524 1.396253451985245
19 152 7.433456128674685 1.4431867916423022 0.41173093312252307 0.41173093312252307 1.4431867916423022
20 160 5.5080645206655605 1.6907073989099948 0.3305515137867891 0.3305515137867891 1.6907073989099948
21 168 6.171625643330667 1.6479831149667064 0.24281655808338584 0.24281655808338584 1.6479831149667064
22 176 8.046962730890375 2.0293854539693807 0.1806285811897941 0.1806285811897941 2.0293854539693807
23 184 7.865295936041442 1.9798978681066934 0.22793779772795136 0.22793779772795136 1.9798978681066934
24 192 5.9306311527114035 1.907036925814551 0.1899999231482041 0.1899999231482041 1.907036925814551
25 200 4.132004505793032 1.6038046003843887 0.16781862890127033 0.16781862890127033 1.6038046003843887
26 208 3.9917733626286376 1.7346502927868823 0.13184209305835878 0.13184209305835878 1.7346502927868823
27 216 5.518601758311155 1.7473700851715994 0.1040494408786713 0.1040494408786713 1.7473700851715994
28 224 4.208682902786356 1.8641330895816137 0.10597082522822435 0.10597082522822435 1.8641330895816137
29 232 3.4443883665997883 1.495541196860404 0.10161893742268731 0.10161893742268731 1.495541196860404
30 240 4.751123179183006 1.3345089523824571 0.08666969727108553 0.08666969727108553 1.3345089523824571
31 248 3.8317165042121806 1.155194792145864 0.1103615265894611 0.1103615265894611 1.155194792145864
32 256 2.9585190363726603 1.0248087645457322 0.09007714893558658 0.09007714893558658 1.0248087645457322
33 264 3.0713358260884034 0.7758913904215484 0.08847869587485017 0.08847869587485017 0.7758913904215484
34 272 4.225907883715217 0.640797727417914 0.10333132920161592 0.10333132920161592 0.640797727417914
35 280 5.510191941350803 0.6250211618302536 0.12868635527658706 0.12868635527658706 0.6250211618302536
36 288 6.013510205742427 0.5099940972147128 0.15337944893216016 0.15337944893216016 0.5099940972147128
37 296 4.912360993275156 0.4577670949993363 0.14751517381792456 0.14751517381792456 0.4577670949993363
38 304 3.7586578392216214 0.356984679639216 0.14867770020009086 0.14867770020009086 0.356984679639216
39 312 3.343604440327255 0.31260675118411557 0.13296323237111668 0.13296323237111668 0.31260675118411557
40 320 2.8739738920144835 0.3102437354479935 0.11315227783849312 0.11315227783849312 0.3102437354479935
41 328 3.8433630931251215 0.2994657696351075 0.09648740104289177 0.09648740104289177 0.2994657696351075
42 336 3.9014887582691746 0.22361999716438108 0.13872227368642043 0.13872227368642043 0.22361999716438108
43 344 5.0576858782262795 0.18345706860019176 0.14044786800798312 0.14044786800798312 0.18345706860019176
44 352 5.180121411706499 0.17689463974889874 0.15334082919124598 0.15334082919124598 0.17689463974889874
45 360 5.045768271576746 0.1778300753413389 0.12621967365501655 0.12621967365501655 0.1778300753413389
46 368 4.588868869816408 0.15766532009667833 0.12051672402542174 0.12051672402542174 0.15766532009667833
47 376 5.745440964122134 0.14446551955309236 0.10325921020794343 0.10325921020794343 0.14446551955309236
48 384 4.80965519838699 0.18246951248601934 0.08098271193950869 0.08098271193950869 0.18246951248601934
49 392 5.050667439747496 0.17475595184527082 0.06863006246137476 0.06863006246137476 0.17475595184527082
50 400 6.2377230106666115 0.18609795428431147 0.06292774009953 0.06292774009953 0.18609795428431147
51 408 6.5043295458641515 0.20838614211701645 0.05775983328954079 0.05775983328954079 0.20838614211701645
52 416 8.015801709068548 0.21288348428233342 0.04807089027320522 0.04807089027320522 0.21288348428233342
53 424 9.362563855741854 0.23844678870668407 0.04459423785546122 0.04459423785546122 0.23844678870668407
54 432 7.342247967701641 0.20876919553448597 0.04750015618236692 0.04750015618236692 0.20876919553448597
55 440 8.266334713251354 0.20267930310284066 0.03563327319459943 0.03563327319459943 0.20267930310284066
56 448 8.462335855899822 0.22811283616340164 0.03053212432831189 0.03053212432831189 0.22811283616340164
57 456 7.445244745423824 0.23212405356161844 0.02592751082135721 0.02592751082135721 0.23212405356161844
58 464 6.783306607964219 0.21135774599504853 0.02265190914339544 0.02265190914339544 0.21135774599504853
59 472 8.642836030439376 0.21642101608116104 0.018406383311754832 0.018406383311754832 0.21642101608116104
60 480 9.188309921086098 0.23781492532377377 0.022007028549989125 0.022007028549989125 0.23781492532377377
