% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=716976, Sat Apr 11 20:20:31 2020
1 8 -0.15945946316432505 -0.03403954584311643 0 0 1 1 1
2 16 -0.15939615407602928 -0.015109596207871539 0 0 1 1 1
3 24 -0.32767452481842824 -0.17513799362926863 0.052217326208220984 0.05221732620822098 1 1 1
4 32 -0.3559115587680466 -0.17965300861243108 0.04001730309846559 0.04001730309846559 1 1 1
5 40 -0.42588415139132285 -0.21551978651737613 0.0648277536772897 0.0648277536772897 1 1 1
6 48 -0.4605130469572436 -0.19167379874218113 0.1963639877492625 0.1963639877492625 1 1 1
7 56 -0.28797084723346983 -0.17354866350093825 0.09941954890911416 0.09941954890911416 1 1 1
8 64 -0.44573589527344964 -0.0642752411312872 0.1532055496111423 0.1532055496111423 1 1 1
9 72 -0.44078903933895364 -0.10623562485196496 0.15487545728983812 0.15487545728983812 1 1 1
10 80 -0.5050285094807616 -0.5050285094807616 0.009964244764682812 0.1705152024971264 1 1 1
11 88 -0.27052678726764234 -0.27052678726764234 0.14931695988539373 0.3527633055998459 1 1 1
12 96 -0.31469486556932535 -0.31469486556932535 0.18902779930303426 0.2884519390072136 1 1 1
13 104 0 0 0.025643414074785303 0.5901585535939128 1 1 1
14 112 0 0 0.026627027103827604 0.717864702431581 1 1 1
15 120 0 0 0.21756049049426102 0.78126446048645 1 1 1
16 128 0 0 0.37617534110439854 0.7422017378340369 1 1 1
17 136 0 0 0.2931468684858055 0.7354404184145786 1 1 1
18 144 0 0 0.34299430427194416 0.6826299454964696 1 1 1
19 152 0 0 0.27104867090703993 0.5616006071598256 1 1 1
20 160 0 0 0.18537651077674291 0.6790904420565594 1 1 1
21 168 0 0 0.09332794608135273 0.6010895892489554 1 1 1
22 176 -0.08303971954630021 -0.08303971954630021 0.4046063550547687 0.42530981585530137 1 1 1
23 184 -0.014033300359302158 -0.014033300359302158 0.3744499767272169 0.5046002418167499 1 1 1
24 192 0 0 0.05139790735811464 0.5311240298894035 1 1 1
25 200 0 0 0.10009312806173706 0.6630281237851918 1 1 1
26 208 0 0 0.1383710261808186 0.6572925787397785 1 1 1
27 216 0 0 0.10411150021926648 0.7163008367183585 1 1 1
28 224 0 0 0.041407787306333585 0.7993995278966116 1 1 1
29 232 0 0 0.0705875509249591 0.8533250106383117 1 1 1
30 240 0 0 0.017001675570380403 0.8472513775034396 1 1 1
31 248 -0.09308704066876777 -0.09308704066876777 0.035885508170850317 0.878014066677772 1 1 1
32 256 -0.19571335735220693 -0.02578038372392056 0.8511473789175136 0.8511473789175136 1 1 1
33 264 -0.20304108257170075 -0.04577045028538926 0.8471546017341914 0.8471546017341914 1 1 1
34 272 -0.21108368849954157 -0.12972146625517014 0.8783957258099838 0.8783957258099838 1 1 1
35 280 -0.19567984690906945 -0.10154256941224736 0.8560019238232864 0.8560019238232864 1 1 1
36 288 -0.07024753271889435 -0.07024753271889435 0.005786141656280455 0.8489745187805707 1 1 1
37 296 -0.23692091784388897 -0.14527697308506543 0.8685619479143066 0.8685619479143065 1 1 1
38 304 -0.32330300195619843 -0.17874067226346407 0.8666979880461081 0.8666979880461081 1 1 1
39 312 -0.19632188833631825 -0.19632188833631825 0.08453612655242285 0.7967457299182698 1 1 1
40 320 -0.28717563618737896 -0.28717563618737896 0.020061619272210965 0.7838992360020999 1 1 1
41 328 -0.44591645184507217 -0.18146963347156705 0.7961007711777708 0.7961007711777707 1 1 1
42 336 -0.37613851919568186 -0.15100578316279792 0.8145188852099556 0.8145188852099555 1 1 1
43 344 -0.4217115843533082 -0.29792945370661006 0.8828800034175707 0.8828800034175706 1 1 1
44 352 -0.19105600902810635 -0.11817993460126683 0.8761699731926463 0.8761699731926463 1 1 1
45 360 -0.19980828140324183 -0.18656547116456118 0.8828162814255792 0.8828162814255791 1 1 1
46 368 -0.2344904154907675 -0.1251768695531364 0.9068216627684343 0.9068216627684342 1 1 1
47 376 -0.2548396614788419 -0.23912593612760338 0.9095466576561507 0.9095466576561508 1 1 1
48 384 -0.332271267681813 -0.32253971994318 0.8981143692399681 0.8981143692399681 1 1 1
49 392 -0.3385501997331561 -0.27299891589097836 0.9239983277161035 0.9239983277161035 1 1 1
50 400 -0.20071044774586946 -0.14889585011052114 0.9429111656747072 0.9429111656747071 1 1 1
51 408 -0.2535301289458119 -0.18052378055337298 0.9503068714211917 0.9503068714211917 1 1 1
52 416 -0.3064371360546737 -0.29833903956151947 0.9588597261301558 0.9588597261301557 1 1 1
53 424 -0.45369487987626345 -0.4267611676098947 0.9626387262520558 0.9626387262520557 1 1 1
54 432 -0.41431200445124233 -0.3887165244450847 0.9621997571340549 0.9621997571340548 1 1 1
55 440 -0.298905148361264 -0.27855400967877403 0.9645975588613768 0.9645975588613768 1 1 1
56 448 -0.29230974685648364 -0.27355182671792516 0.960042669875963 0.960042669875963 1 1 1
57 456 -0.2862121251095653 -0.21192131365771932 0.9622386616241683 0.9622386616241683 1 1 1
58 464 -0.39773066291771625 -0.33336679518560997 0.9754513059247671 0.9754513059247671 1 1 1
59 472 -0.43793071110047027 -0.38399950149599965 0.9792002350043494 0.9792002350043494 1 1 1
60 480 -0.5467135126004882 -0.49113059640498924 0.9837186450179726 0.9837186450179727 1 1 1
61 488 -0.47193789285370186 -0.42773760659244575 0.9845275801784856 0.9845275801784857 1 1 1
62 496 -0.5626233939844503 -0.5269155255127308 0.9840851740377624 0.9840851740377624 1 1 1
63 504 -0.6482929150475636 -0.6044823767631884 0.9890660157108174 0.9890660157108173 1 1 1
64 512 -0.6775707588939436 -0.6426251007389683 0.9913455490157066 0.9913455490157065 1 1 1
65 520 -0.7126669173902436 -0.6850241258009862 0.9939692142698684 0.9939692142698683 1 1 1
66 528 -0.6286005068529101 -0.5971177701576759 0.993985184700131 0.9939851847001311 1 1 1
67 536 -0.6688853837164679 -0.6331630486198699 0.9934668472616255 0.9934668472616254 1 1 1
68 544 -0.7156528631507852 -0.6934811325495333 0.9955969685014304 0.9955969685014304 1 1 1
69 552 -0.6958359124953777 -0.6761756439963765 0.9963854884947305 0.9963854884947305 1 1 1
70 560 -0.6781281564294585 -0.6643477965774853 0.9970830677426425 0.9970830677426425 1 1 1
71 568 -0.7800325508816147 -0.7565405310553052 0.9968461889044568 0.9968461889044566 1 1 1
72 576 -0.7889539490867954 -0.7712345295147743 0.9969773085038687 0.9969773085038688 1 1 1
73 584 -0.8197456446120344 -0.8065633612138285 0.9975282473829052 0.9975282473829054 1 1 1
