% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=716976, Sat Apr 11 20:20:31 2020, <python>{}</python>
1 8 9.242649685435149 1.0000333338888951 40.688101276458895 4.0688101276458895e+01 236.61185176169874 9.944845512009984e+60   
2 16 7.729604776017659 1.3176781901643446 32.6699777751165 3.2669977775116500e+01 56.54363997962281 1.8832906889937388e+57   
3 24 9.095828749478232 1.272537112189812 32.6699777751165 3.2895101348733334e+01 83.22506688335964 7.92365171114076e+175   
4 32 7.261688582624764 1.615339141425371 32.6699777751165 7.9122032533857350e+01 89.4400965821928 99.75816063052824   
5 40 7.7349603473177275 1.5567260268364924 19.686518350159012 1.9686518350159012e+01 101.50570925529145 1499101281605426.8   
6 48 6.785627985036626 1.822299198530162 4.650744543862978 4.6507445438629782e+00 73.74212084015282 6.922312995560945e+16   
7 56 6.613114242964094 2.01041532507299 4.650744543862978 1.7512197135152604e+01 80.86371185361266 2.2222684365164036e+168   
8 64 5.994037989824572 1.559947834025598 4.650744543862978 2.3594994527449465e+01 87.53357574167768 1.1206577990385402e+94   
9 72 5.049332236168661 1.734391233181408 3.288418739503604 3.2884187395036042e+00 1.3727556892952057e+39 4.843924437466113e+259   
10 80 4.441136835142793 1.7609200214861396 3.288418739503604 4.3608946580177260e+01 92.80461364622774 1.8678528783013897e+99   
11 88 5.291454428572258 1.9807892817226025 3.288418739503604 1.3859037077493326e+01 2385944652089171.5 9.933383242056981e+106   
12 96 4.879102934582789 1.9158964599914545 3.288418739503604 4.2837984346872283e+01 91.07519077658543 2.4805506876116764e+51   
13 104 5.684080046246354 1.7511399310808609 3.288418739503604 8.8850524720529922e+00 94.32211530518302 6.311789977378997e+80   
14 112 5.1128538787012845 2.2963695059407803 3.288418739503604 2.5383029331295088e+01 79.29014197443071 3.6139782187485174e+81   
15 120 4.293946680214568 2.8780966942934145 3.288418739503604 4.9572031114993223e+01 84.15968254996372 1.3033209472816914e+82   
16 128 3.788857307519661 3.383305183279524 3.288418739503604 1.1443006901361041e+01 66.83719290408939 96.24664330263984   
17 136 3.217925560670055 3.1179562287979157 3.288418739503604 8.7085875845174794e+00 47.72325003452916 446.5149784954739   
18 144 2.7195276268659736 3.177681721092662 3.288418739503604 7.8616487694098325e+00 25.593719388280967 34345.85155645324   
19 152 3.507512335311602 2.921707544874024 1.2830681407451676 1.2830681407451676e+00 15.541262186515118 26.233448039631106   
20 160 3.8495422262673613 2.5812990968737957 1.2830681407451676 3.8539571328703079e+00 13.742060223135159 1.3971927060590314e+76   
21 168 3.885854091051584 2.9712953254137355 1.2830681407451676 1.7880587384383422e+00 20.82523428748223 4.43631748384841e+28   
22 176 3.523846042139704 2.80770872786799 1.2830681407451676 1.5645055695903896e+00 17.10847709074794 219854443605202.94   
23 184 3.2730372803277588 2.9465969945734964 1.2830681407451676 1.6134470503192564e+00 7.38683122423152 1.2508825598270152e+89   
24 192 3.587296657064069 3.036224706935698 1.2830681407451676 3.7572215830625328e+00 17.52680946026641 6.305720763735063e+86   
25 200 3.1901128713701397 2.7252810864565844 1.2830681407451676 1.4274147653570932e+00 7.5902242753211375 8.22898417231153e+26   
26 208 2.361301195253916 3.0860950598896117 1.2830681407451676 1.3203140298805003e+00 2.3316402421360487 12.366122435195734   
27 216 2.3403585636695445 3.2731529696976156 1.0395903605508687 1.0395903605508687e+00 2.149990832123655 70.61432670237193   
28 224 1.9447637804893374 3.841793854460699 0.9414837536622939 9.4148375366229387e-01 1.9808625710639618 5.09614051873531   
29 232 1.6180635211878187 4.614499694189653 0.5999976563781796 5.9999765637817959e-01 2.7538820804509725 3.9216290915588754   
