% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=957946, Tue Apr 14 21:06:55 2020, <python>{}</python>
1 8 0.08075669237097698 1.0000250003125026 173.3108169421391 1.7331081694213910e+02 174.5757346994767 175.45930087881658   
2 16 0.07398562572184705 1.2324624672112283 169.25939617574394 1.6925939617574394e+02 173.7851309742868 174.64189506354128   
3 24 0.10231200636543114 1.628663310121942 169.25939617574394 1.7232227089180657e+02 173.31542056854252 174.05686334357037   
4 32 0.22593017464174595 1.8855031972317393 169.25939617574394 1.6977223542891113e+02 172.69493941392804 173.2411963486583   
5 40 0.4091747922157418 2.7874044622743503 165.28421251096643 1.6528421251096643e+02 170.9197463228398 175.39214943141792   
6 48 0.8596139562158884 2.635322828928876 159.1859521615056 1.5918595216150561e+02 170.14977553229932 173.4743082288577   
7 56 1.19183297810973 2.0763757701165826 151.19943489852474 1.5119943489852474e+02 162.72774553623665 175.14862383876167   
8 64 1.6440333616421814 2.7894574838284067 134.20878907835478 1.3420878907835478e+02 150.86009412209575 166.76894335947065   
9 72 1.571080445649773 2.9062251113457105 128.47517446351108 1.2847517446351108e+02 163.26100632256123 194.0960638721306   
10 80 3.065806588128571 2.380808781242763 104.24828896014975 1.0424828896014975e+02 128.78155657861862 148.49596720645863   
11 88 5.886169630661762 1.7914668237708784 44.343856377965885 4.4343856377965885e+01 111.99181569869455 17157.364966220463   
12 96 6.36916756176673 1.5906882871272352 44.343856377965885 4.8942115779239359e+01 96.67090318311045 4.0886248861979356e+18   
13 104 8.110319073871233 1.411084136954146 44.343856377965885 9.3500237232644480e+01 140.82165927184585 1.7555411954476018e+216   
14 112 9.93226588570959 1.2294905011771082 44.343856377965885 4.5332082542294984e+01 184.01592570060313 171412882.50977683   
15 120 10.333877838996402 1.4793695791474726 37.18203158866245 3.7182031588662447e+01 190.22330135723823 7.843178023889487e+83   
16 128 11.398911489677026 2.1809650282738673 37.18203158866245 4.2648208794209857e+01 126.0825401371383 1.2797984824051463e+127   
17 136 10.411191246533484 2.2635646363736917 33.76547981254542 3.3765479812545422e+01 62.14062856243064 6.749011053071847e+28   
18 144 9.502838304103493 2.827879983097229 33.76547981254542 4.8173666425627985e+01 170.3661853421617 1.1991809735749593e+60   
19 152 7.433456128674685 3.505169700749295 33.76547981254542 4.3312408011320443e+01 82.54749189702558 109.78008031347663   
20 160 5.5080645206655605 5.114807612106498 33.76547981254542 4.7225162038770996e+01 1.0481923724694218e+17 7.286305741571514e+38   
21 168 6.171625643330667 6.786947018665717 33.76547981254542 4.2012686368756818e+01 56.17917809919892 78.96065681570455   
22 176 8.046962730890375 11.235129239248241 33.76547981254542 3.5872376054100151e+01 45.95140761794863 69.70045904228262   
23 184 7.865295936041442 8.686132303821518 33.76547981254542 3.4222077694386634e+01 43.32369136044154 950.0717765344762   
24 192 5.9306311527114035 10.037040511469156 33.76547981254542 3.6393811303948247e+01 47.042594868956364 6.5596697466693955e+28   
25 200 4.132004505793032 9.556773350400364 33.76547981254542 3.8212220978092425e+01 45.66088795367139 47.834199458405784   
26 208 3.9917733626286376 13.157029386806338 33.76547981254542 3.6931151143478104e+01 42.23240459523365 45.233099718427184   
27 216 5.518601758311155 16.793651848731713 32.664464306494246 3.2664464306494246e+01 37.43727721449482 97398.96822845752   
28 224 4.208682902786356 17.591002859201282 32.664464306494246 3.4092638767155570e+01 42.62533920251377 37674932.96501798   
29 232 3.4443883665997883 14.717150511421423 32.664464306494246 3.5036613525134314e+01 36.84915665573601 39.51161733731378   
30 240 4.751123179183006 15.397641787167887 32.200287799880066 3.2200287799880066e+01 34.79225514508053 37.494653259136406   
31 248 3.8317165042121806 10.467368727537869 32.200287799880066 3.2660790894300845e+01 1609.0697134772154 1652366354677.5403   
32 256 2.9585190363726603 11.377011557932018 31.903607495545163 3.1903607495545163e+01 36.1107887784103 164389.03451582455   
33 264 3.0713358260884034 8.769245327926374 30.330268756155775 3.0330268756155775e+01 35.09375222247991 148.87044132520418   
34 272 4.225907883715217 6.201388604685567 28.90179946925189 2.8901799469251891e+01 32.12092708341239 73.75695422785157   
35 280 5.510191941350803 4.856934214096657 26.56781929110198 2.6567819291101980e+01 35.24171423265087 2544004108.318278   
36 288 6.013510205742427 3.3250484387923676 23.419019001808312 2.3419019001808312e+01 32.50427928215251 6.151718104796294e+31   
37 296 4.912360993275156 3.1031864936440394 23.419019001808312 3.0293020762892297e+01 302374117.90974414 3.9577915633812845e+17   
38 304 3.7586578392216214 2.401064040934081 23.419019001808312 2.4634131589971833e+01 34.56934771796117 1.045426037246286e+19   
39 312 3.343604440327255 2.351076651864117 23.419019001808312 2.6444447922665830e+01 31.358906208503864 33.26862084077326   
40 320 2.8739738920144835 2.741824922789598 22.692558217239696 2.2692558217239696e+01 26.983775264770635 30.291522069958408   
41 328 3.8433630931251215 3.1036774376582628 22.692558217239696 2.4231066611511977e+01 27.118623953533195 1487.0578856253087   
42 336 3.9014887582691746 1.6119977796058234 22.692558217239696 2.4491920280335506e+01 26.923066948280812 1260.3668773943639   
43 344 5.0576858782262795 1.3062289317895803 19.454181678484638 1.9454181678484638e+01 22.05950839037597 26.488505970952062   
44 352 5.180121411706499 1.1536042988803494 19.454181678484638 1.9953846724637518e+01 21.56922574281841 26.14442737609733   
45 360 5.045768271576746 1.4088934806422004 17.861677037068418 1.7861677037068418e+01 23.891334206887347 127.86033406886668   
46 368 4.588868869816408 1.3082443235299068 17.85898530268027 1.7858985302680271e+01 21.258087625752154 1.3856093861499365e+22   
47 376 5.745440964122134 1.399056987383185 11.017098236625413 1.1017098236625413e+01 16.46035152561907 65141203.81936349   
48 384 4.80965519838699 2.2531909356446076 11.017098236625413 1.6196935843140853e+01 9289.405777817634 1.5303880201841346e+31   
49 392 5.050667439747496 2.546346973582081 11.017098236625413 1.2309907661753964e+01 20.31410892957069 29.49763669012932   
50 400 6.2377230106666115 2.9573277856469757 7.563873219969793 7.5638732199697927e+00 21.59607848756155 7.075795470415919e+17   
51 408 6.5043295458641515 3.607803732265121 7.563873219969793 9.8791398988468835e+00 15.569106094485974 7.099519185219133e+36   
52 416 8.015801709068548 4.4285321755523 6.963719114439825 6.9637191144398249e+00 11.778502256000538 19.60239183571578   
53 424 9.362563855741854 5.347031369378651 6.963719114439825 7.1264224116419879e+00 11.401395028947906 2.019014233597454e+84   
54 432 7.342247967701641 4.395126507225792 3.729331284401642 3.7293312844016420e+00 118850661973.9185 1.7639488941997455e+38   
55 440 8.266334713251354 5.68792268944742 3.5833445403263973 3.5833445403263973e+00 5.135502700302404 3471002320.0056934   
56 448 8.462335855899822 7.471240248811535 0.9605457850587237 9.6054578505872368e-01 6.42659121657913 1.0477847449314028e+42   
