% # columns="iter, evals, sigma, 0, fitness, xbest" seed=332071, Tue Apr  7 11:43:05 2020, <python>{}</python>
1 6 8.099900770308466 0 314.67108138108495 10.327258073376246 1.0599152065798325
14 84 3.137673079450692e-09 0 660.0132175479805 6.318829074262135e-11 0.0999999870731551
2 12 6.754426487207572 0 63.257458019850546 0.9582215775133545 0.05133645596161682
3 18 8.163720971975215 0 170.08007627652538 13.160986651779574 0.5483913722881971
15 90 2.7942569661184738e-09 0 660.0132175544729 1.653597990238528e-11 0.09999998798402444
4 24 7.5665251362920385 0 218.33712989820225 10.200581969593944 0.7155477456767475
16 96 3.1154195734906554e-09 0 660.0132175380895 1.4173651245376399e-11 0.09999998568792354
5 30 7.237988774643673 0 194.75269868324088 12.034146307340784 0.6342471375741321
6 36 8.532851335044441 0 211.3628955338621 25.319430699924673 0.6915142626432195
17 102 3.85999669043144e-09 0 660.0132174909816 4.217444042630042e-11 0.09999997908499197
7 42 11.228896703836133 0 271.39447634070086 48.64053525684842 0.9009669231423774
8 48 9.150158122330616 0 71.33371407776923 12.176462573488067 0.12398620691339862
18 108 4.541217045844288e-09 0 660.0132174594177 9.991168555511722e-11 0.09999997465980698
9 54 9.400718430525586 0 516.9119416819617 37.11994186932067 2.100473665993063
19 114 6.569444667694125e-09 0 660.013217361932 9.997213039275725e-11 0.09999996099414082
10 60 10.169609267577478 0 61.02203790844723 56.9778985270655 0.017497495282637703
11 66 12.274162778187392 0 268.8508076775292 65.99292032798454 0.891897363510054
12 72 11.128435520407267 0 60.324891786682684 36.628295534211446 0.0008363352308187205
13 78 8.179887633817641 0 77.46637293403961 68.51283484134703 0.16429340670776682
14 84 6.255113032631298 0 60.34221924326776 80.6878443687136 0.0013504141507797729
15 90 5.073944085059086 0 76.56223485293162 74.05002379571451 0.1587580728300921
16 96 5.280020907266289 0 80.03776595477183 79.45921467734061 0.17945535775182686
17 102 4.878451855384227 0 67.24085663883052 50.974305235794255 0.09175737465690834
18 108 4.581511184462482 0 62.802425334459684 74.11996360061437 0.04557120315737951
19 114 6.010712981012777 0 60.4107600409007 40.016253255551206 0.0033103961222224064
20 120 4.656156878816087 0 60.38958217214337 58.09628517762945 0.002716629287438841
21 126 3.8784756200075705 0 60.30724851543108 65.63010922263226 0.000304426299680736
22 132 3.841995235363079 0 60.40909214271373 84.69727780215902 0.003263995540592083
23 138 3.1348960173618177 0 60.416377496597526 81.33974503637431 0.0034662264908455246
24 144 2.310379127322111 0 60.30161151286283 75.50039539820592 0.00013261153611688662
25 150 1.9742375117522943 0 60.29895537835193 73.90408130304156 5.133105507363714e-05
26 156 1.4720023020793567 0 60.29759092861914 73.07432280640556 9.496508784303052e-06
27 162 1.058021473580719 0 60.30213592210086 70.13415801263132 0.00014863449955012251
28 168 0.8977590745566335 0 60.30181470668268 64.90782033718259 0.00013882093973365792
29 174 0.8739724746006279 0 60.30591366384728 69.08385606461403 0.00026382365234020177
30 180 0.7282313847962286 0 60.29745584141312 69.58540660881503 5.3516818199630055e-06
31 186 0.6437266684258918 0 60.29730627950124 66.95135616922124 7.621012078699327e-07
32 192 0.6010195177641785 0 60.297284433217506 66.20351973879464 9.165250966706517e-08
33 198 0.4589115951885904 0 60.29729567984499 67.88897636392511 4.368062068183554e-07
34 204 0.4435603953015528 0 60.297308669121094 64.93118904308757 8.354363289534281e-07
